<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2020.04.20	07:00:00	24258.4	24281.9	24222.4	24240.9	1454	0	720
2020.04.20	08:00:00	24240.9	24245.4	24135.9	24146.4	1741	0	720
2020.04.20	09:00:00	24143.7	24188.15	24098.65	24180.65	1963	0	360
2020.04.20	10:00:00	24183.65	24189.54	24021.83	24134.72	2501	0	470
2020.04.20	11:00:00	24128.72	24128.72	24020.91	24066.34	2080	0	470
2020.04.20	12:00:00	24068.34	24093.58	23961.1	23971.16	1935	0	470
2020.04.20	13:00:00	23974.16	23979.13	23843.47	23873.46	2354	0	470
2020.04.20	14:00:00	23880.96	23921.45	23722.44	23748.64	2548	0	380
2020.04.20	15:00:00	23747.41	23815.18	23726.28	23770.9	2332	0	470
2020.04.20	16:00:00	23774.41	23918.37	23731.25	23859.65	2787	0	280
2020.04.20	17:00:00	23860.0	24041.81	23817.93	24005.1	3144	0	280
2020.04.20	18:00:00	24003.36	24109.91	23983.04	24071.26	2959	0	280
2020.04.20	19:00:00	24072.19	24078.18	23993.99	23997.45	2608	0	280
2020.04.20	20:00:00	23997.95	24000.45	23898.1	23959.79	2454	0	280
2020.04.20	21:00:00	23956.79	23984.98	23669.68	23670.17	2804	0	280
2020.04.20	22:00:00	23669.17	23773.71	23624.21	23647.01	3008	0	280
2020.04.20	23:00:00	23645.51	23690.99	23564.04	23636.65	1227	0	280
2020.04.21	01:00:00	23579.34	23737.79	23579.34	23733.66	1370	0	420
2020.04.21	02:00:00	23732.66	23771.65	23632.7	23680.68	1275	0	420
2020.04.21	03:00:00	23682.68	23760.47	23603.02	23707.99	2003	0	420
2020.04.21	04:00:00	23713.98	23799.46	23661.01	23674.5	2154	0	420
2020.04.21	05:00:00	23673.0	23712.49	23259.14	23411.59	2482	0	420
2020.04.21	06:00:00	23410.59	23454.58	23345.62	23391.11	1715	0	420
2020.04.21	07:00:00	23391.11	23471.87	23362.61	23418.39	1412	0	420
2020.04.21	08:00:00	23416.89	23468.84	23372.36	23407.85	1510	0	420
2020.04.21	09:00:00	23408.14	23538.61	23408.14	23498.64	2048	0	360
2020.04.21	10:00:00	23501.14	23550.61	23344.04	23373.66	2651	0	360
2020.04.21	11:00:00	23372.09	23471.47	23361.36	23393.79	2403	0	470
2020.04.21	12:00:00	23401.19	23448.86	23215.49	23273.99	2806	0	470
2020.04.21	13:00:00	23271.55	23310.25	23147.28	23200.21	2748	0	380
2020.04.21	14:00:00	23216.82	23234.43	23047.45	23083.61	2615	0	470
2020.04.21	15:00:00	23080.61	23135.65	23006.22	23030.46	2677	0	470
2020.04.21	16:00:00	23025.72	23315.77	23002.61	23290.32	2955	0	280
2020.04.21	17:00:00	23292.32	23332.9	23120.42	23133.36	3145	0	280
2020.04.21	18:00:00	23132.37	23145.14	22937.62	23053.45	3061	0	280
2020.04.21	19:00:00	23051.43	23086.37	22952.33	23069.83	2678	0	280
2020.04.21	20:00:00	23066.83	23179.99	23053.91	23085.34	2908	0	280
2020.04.21	21:00:00	23085.84	23231.98	23029.55	23069.35	3041	0	280
2020.04.21	22:00:00	23067.64	23227.37	22995.91	23011.98	3184	0	280
2020.04.21	23:00:00	23029.02	23070.81	22989.54	23061.65	1115	0	280
2020.04.22	01:00:00	23098.31	23184.27	23090.31	23129.3	1287	0	420
2020.04.22	02:00:00	23128.8	23142.3	23060.33	23134.31	1214	0	480
2020.04.22	03:00:00	23135.31	23192.28	22935.97	23070.92	2352	0	520
2020.04.22	04:00:00	23080.41	23123.4	23003.95	23075.92	2256	0	520
2020.04.22	05:00:00	23071.92	23122.91	23029.44	23116.41	1851	0	520
2020.04.22	06:00:00	23117.91	23119.41	23022.45	23080.43	1783	0	520
2020.04.22	07:00:00	23081.93	23119.42	23003.47	23035.95	1969	0	480
2020.04.22	08:00:00	23035.45	23206.85	23033.45	23186.36	2082	0	520
2020.04.22	09:00:00	23187.66	23316.07	23114.14	23249.6	2254	0	360
2020.04.22	10:00:00	23242.6	23285.77	23183.95	23239.34	2636	0	470
2020.04.22	11:00:00	23238.84	23375.51	23216.32	23364.86	2425	0	470
2020.04.22	12:00:00	23366.39	23390.8	23317.73	23343.12	2205	0	470
2020.04.22	13:00:00	23347.14	23360.58	23242.18	23296.3	2213	0	470
2020.04.22	14:00:00	23292.8	23352.02	23273.49	23324.61	2168	0	470
2020.04.22	15:00:00	23322.61	23461.57	23246.67	23444.34	2361	0	470
2020.04.22	16:00:00	23439.34	23490.61	23360.54	23408.59	2811	0	280
2020.04.22	17:00:00	23420.24	23459.27	23344.72	23352.98	3130	0	280
2020.04.22	18:00:00	23359.13	23490.18	23336.55	23457.43	2947	0	280
2020.04.22	19:00:00	23460.42	23500.85	23412.4	23431.97	2634	0	280
2020.04.22	20:00:00	23434.03	23490.81	23399.31	23472.12	2505	0	280
2020.04.22	21:00:00	23472.63	23565.21	23446.68	23536.15	2555	0	280
2020.04.22	22:00:00	23540.15	23615.97	23463.89	23467.41	2769	0	280
2020.04.22	23:00:00	23464.91	23484.65	23424.93	23483.65	948	0	280
2020.04.23	01:00:00	23477.8	23506.28	23396.84	23406.84	1460	0	420
2020.04.23	02:00:00	23407.84	23413.34	23354.37	23396.85	1502	0	420
2020.04.23	03:00:00	23396.85	23440.81	23347.35	23417.32	1886	0	420
2020.04.23	04:00:00	23419.32	23502.28	23406.33	23414.33	2123	0	420
2020.04.23	05:00:00	23414.33	23427.32	23344.87	23369.36	1712	0	420
2020.04.23	06:00:00	23364.36	23401.89	23351.41	23373.41	1504	0	420
2020.04.23	07:00:00	23374.41	23456.12	23368.91	23439.63	1482	0	420
2020.04.23	08:00:00	23440.13	23529.24	23435.13	23470.19	1931	0	420
2020.04.23	09:00:00	23478.99	23605.43	23433.01	23561.87	2097	0	360
2020.04.23	10:00:00	23555.88	23563.01	23376.26	23393.84	2566	0	360
2020.04.23	11:00:00	23385.84	23471.63	23367.94	23415.58	2230	0	360
2020.04.23	12:00:00	23416.1	23516.56	23406.76	23501.94	2005	0	360
2020.04.23	13:00:00	23505.94	23508.05	23403.02	23410.49	1890	0	360
2020.04.23	14:00:00	23409.49	23458.56	23406.8	23428.77	1923	0	360
2020.04.23	15:00:00	23428.77	23568.96	23376.64	23555.75	2240	0	360
2020.04.23	16:00:00	23554.75	23705.41	23514.74	23626.41	2635	0	280
2020.04.23	17:00:00	23624.55	23883.31	23585.24	23814.85	3192	0	280
2020.04.23	18:00:00	23817.13	23851.73	23709.35	23769.73	2898	0	280
2020.04.23	19:00:00	23772.98	23833.11	23478.69	23648.91	2730	0	280
2020.04.23	20:00:00	23648.48	23740.33	23501.38	23575.8	3097	0	280
2020.04.23	21:00:00	23575.19	23714.07	23485.29	23698.33	2989	0	280
2020.04.23	22:00:00	23698.83	23706.65	23506.32	23506.32	3058	0	280
2020.04.23	23:00:00	23505.32	23508.32	23438.36	23470.15	1082	0	280
2020.04.24	01:00:00	23441.67	23487.65	23345.72	23393.2	1708	0	420
2020.04.24	02:00:00	23392.7	23415.19	23365.71	23391.71	1426	0	420
2020.04.24	03:00:00	23387.21	23430.19	23294.71	23331.69	1969	0	420
2020.04.24	04:00:00	23332.69	23370.68	23267.72	23296.21	1946	0	420
2020.04.24	05:00:00	23293.22	23380.18	23286.72	23353.2	1594	0	420
2020.04.24	06:00:00	23351.2	23376.69	23335.71	23358.2	1248	0	420
2020.04.24	07:00:00	23358.2	23400.18	23343.58	23352.58	1125	0	420
2020.04.24	08:00:00	23350.08	23374.44	23278.54	23337.44	1681	0	420
2020.04.24	09:00:00	23337.24	23460.16	23296.23	23454.65	1948	0	360
2020.04.24	10:00:00	23454.65	23472.77	23387.72	23439.12	2426	0	470
2020.04.24	11:00:00	23441.01	23444.0	23354.4	23412.09	1944	0	470
2020.04.24	12:00:00	23409.59	23565.68	23409.59	23527.62	2107	0	470
2020.04.24	13:00:00	23527.62	23650.4	23509.64	23650.4	1851	0	470
2020.04.24	14:00:00	23649.86	23667.98	23591.46	23600.46	1970	0	470
2020.04.24	15:00:00	23600.96	23688.13	23565.3	23632.87	1998	0	470
2020.04.24	16:00:00	23632.87	23714.83	23500.07	23507.64	2532	0	280
2020.04.24	17:00:00	23505.15	23576.0	23478.74	23507.68	3046	0	280
2020.04.24	18:00:00	23507.74	23516.01	23415.56	23481.4	2843	0	280
2020.04.24	19:00:00	23479.31	23570.87	23466.1	23544.26	2528	0	280
2020.04.24	20:00:00	23545.25	23643.83	23497.39	23643.82	2509	0	280
2020.04.24	21:00:00	23643.82	23726.94	23619.76	23705.09	2740	0	280
2020.04.24	22:00:00	23700.89	23824.81	23672.42	23770.98	2907	0	280
2020.04.24	23:00:00	23768.98	23790.97	23744.99	23764.98	529	0	280
2020.04.27	01:00:00	23806.17	23860.15	23646.75	23681.24	1608	0	620
2020.04.27	02:00:00	23686.23	23754.71	23686.23	23716.23	1350	0	520
2020.04.27	03:00:00	23717.73	23786.35	23677.75	23780.35	1513	0	520
2020.04.27	04:00:00	23780.35	23848.32	23727.87	23825.34	1460	0	520
2020.04.27	05:00:00	23825.34	23892.81	23818.34	23850.33	1177	0	520
2020.04.27	06:00:00	23850.33	23909.81	23849.83	23904.82	1039	0	520
2020.04.27	07:00:00	23901.82	24050.92	23901.82	24040.42	1070	0	520
2020.04.27	08:00:00	24040.92	24089.05	24009.17	24029.61	1362	0	520
2020.04.27	09:00:00	24034.41	24044.97	23903.51	23935.49	1739	0	360
2020.04.27	10:00:00	23936.49	24029.75	23904.83	24004.13	2167	0	360
2020.04.27	11:00:00	24003.13	24004.86	23929.18	23987.0	1812	0	360
2020.04.27	12:00:00	23986.5	24051.85	23954.19	24038.63	1632	0	360
2020.04.27	13:00:00	24036.64	24036.64	23979.4	23980.4	1526	0	360
2020.04.27	14:00:00	23977.4	24007.34	23952.15	23979.11	1461	0	360
2020.04.27	15:00:00	23980.86	24047.02	23970.96	23972.96	1815	0	360
2020.04.27	16:00:00	23973.78	24017.38	23839.01	23913.89	2699	0	280
2020.04.27	17:00:00	23917.59	24061.08	23877.01	24004.82	2959	0	280
2020.04.27	18:00:00	24004.81	24096.86	23977.77	24068.75	2477	0	280
2020.04.27	19:00:00	24068.76	24091.21	24024.78	24068.86	2242	0	280
2020.04.27	20:00:00	24070.86	24070.86	23999.65	24048.35	2302	0	280
2020.04.27	21:00:00	24047.35	24152.18	24047.35	24133.81	2466	0	280
2020.04.27	22:00:00	24133.76	24205.47	24120.28	24120.28	2674	0	280
2020.04.27	23:00:00	24117.85	24133.34	24089.86	24117.15	834	0	280
2020.04.28	01:00:00	24120.66	24130.16	24076.68	24104.18	662	0	420
2020.04.28	02:00:00	24103.68	24152.16	24101.18	24118.18	987	0	420
2020.04.28	03:00:00	24120.18	24170.12	24078.7	24152.13	1656	0	420
2020.04.28	04:00:00	24151.13	24151.13	24006.38	24024.38	1858	0	420
2020.04.28	05:00:00	24023.88	24072.36	24008.88	24059.87	1521	0	420
2020.04.28	06:00:00	24059.37	24071.86	24023.38	24041.38	1303	0	420
2020.04.28	07:00:00	24044.38	24054.24	23991.91	24049.75	1084	0	420
2020.04.28	08:00:00	24045.75	24129.8	24031.25	24100.25	1463	0	420
2020.04.28	09:00:00	24102.04	24137.03	24068.56	24097.05	1518	0	360
2020.04.28	10:00:00	24093.56	24266.02	24084.8	24246.69	2295	0	360
2020.04.28	11:00:00	24245.75	24250.84	24187.71	24215.36	2059	0	360
2020.04.28	12:00:00	24215.82	24455.52	24207.6	24449.67	2332	0	360
2020.04.28	13:00:00	24451.55	24479.27	24399.55	24432.26	2117	0	360
2020.04.28	14:00:00	24431.44	24464.74	24403.33	24459.1	2416	0	360
2020.04.28	15:00:00	24456.6	24535.18	24442.92	24530.33	2937	0	360
2020.04.28	16:00:00	24528.83	24548.42	24328.14	24329.54	4442	0	280
2020.04.28	17:00:00	24327.17	24401.64	24034.08	24046.93	5268	0	280
2020.04.28	18:00:00	24051.91	24240.79	24030.06	24153.45	4660	0	280
2020.04.28	19:00:00	24158.45	24218.87	24064.16	24199.93	4425	0	280
2020.04.28	20:00:00	24200.44	24249.25	24161.67	24193.18	4278	0	280
2020.04.28	21:00:00	24191.37	24261.14	24151.05	24174.68	4397	0	280
2020.04.28	22:00:00	24174.68	24253.49	24074.42	24103.93	4901	0	280
2020.04.28	23:00:00	24096.93	24169.9	24091.93	24110.65	1701	0	280
2020.04.29	01:00:00	24140.73	24140.73	24081.26	24104.76	1542	0	420
2020.04.29	02:00:00	24104.76	24195.22	24083.77	24162.74	1304	0	420
2020.04.29	03:00:00	24162.24	24245.2	24153.74	24227.71	1999	0	420
2020.04.29	04:00:00	24227.71	24413.13	24224.22	24321.18	3004	0	420
2020.04.29	05:00:00	24321.68	24381.66	24310.19	24374.16	2332	0	420
2020.04.29	06:00:00	24376.66	24379.66	24325.19	24367.67	1770	0	420
2020.04.29	07:00:00	24368.17	24424.15	24335.12	24401.09	1994	0	420
2020.04.29	08:00:00	24397.59	24412.11	24341.64	24388.51	2219	0	420
2020.04.29	09:00:00	24390.31	24405.8	24267.5	24293.87	2503	0	360
2020.04.29	10:00:00	24286.37	24351.97	24250.78	24334.57	3657	0	360
2020.04.29	11:00:00	24330.08	24352.33	24273.42	24352.33	2854	0	360
2020.04.29	12:00:00	24353.33	24372.85	24319.65	24339.22	2381	0	360
2020.04.29	13:00:00	24338.72	24340.71	24255.09	24321.4	2425	0	360
2020.04.29	14:00:00	24325.06	24339.17	24257.79	24296.44	2741	0	360
2020.04.29	15:00:00	24297.44	24634.8	24290.08	24618.77	3890	0	360
2020.04.29	16:00:00	24618.87	24671.6	24451.77	24572.05	5217	0	280
2020.04.29	17:00:00	24570.81	24609.13	24461.97	24586.17	5014	0	280
2020.04.29	18:00:00	24586.17	24661.01	24547.43	24644.38	4631	0	280
2020.04.29	19:00:00	24645.62	24736.02	24622.47	24706.97	4268	0	280
2020.04.29	20:00:00	24710.47	24762.43	24646.48	24659.94	4210	0	280
2020.04.29	21:00:00	24660.93	24714.44	24572.93	24696.08	4920	0	280
2020.04.29	22:00:00	24698.1	24746.81	24618.24	24628.03	4870	0	280
2020.04.29	23:00:00	24627.06	24792.29	24624.06	24787.65	1840	0	280
2020.04.30	01:00:00	24780.31	24783.31	24710.84	24729.34	1395	0	420
2020.04.30	02:00:00	24728.84	24738.34	24685.36	24696.86	1720	0	420
2020.04.30	03:00:00	24695.86	24695.86	24603.33	24656.81	2536	0	420
2020.04.30	04:00:00	24656.31	24689.8	24630.83	24660.81	2357	0	420
2020.04.30	05:00:00	24661.81	24727.79	24652.82	24722.8	1870	0	420
2020.04.30	06:00:00	24721.3	24829.26	24705.3	24819.76	1696	0	420
2020.04.30	07:00:00	24816.26	24901.73	24799.27	24866.88	2101	0	420
2020.04.30	08:00:00	24867.38	24876.21	24808.01	24811.01	1960	0	420
2020.04.30	09:00:00	24809.01	24819.82	24740.4	24812.32	2877	0	360
2020.04.30	10:00:00	24812.32	24823.23	24666.26	24689.14	6236	0	360
2020.04.30	11:00:00	24689.07	24784.99	24678.08	24700.27	4614	0	360
2020.04.30	12:00:00	24700.27	24771.8	24687.21	24767.08	3559	0	360
2020.04.30	13:00:00	24767.18	24793.08	24620.23	24644.9	4345	0	360
2020.04.30	14:00:00	24646.4	24661.59	24491.99	24500.64	5362	0	360
2020.04.30	15:00:00	24498.64	24584.8	24403.22	24404.06	6357	0	360
2020.04.30	16:00:00	24404.06	24435.74	24251.44	24403.04	8786	0	280
2020.04.30	17:00:00	24403.53	24512.81	24351.8	24388.31	9586	0	280
2020.04.30	18:00:00	24392.29	24459.38	24268.37	24272.9	8565	0	280
2020.04.30	19:00:00	24272.91	24318.06	24185.0	24305.02	8045	0	280
2020.04.30	20:00:00	24305.51	24332.31	24239.7	24253.34	7016	0	280
2020.04.30	21:00:00	24252.57	24338.86	24221.53	24271.76	7049	0	280
2020.04.30	22:00:00	24272.76	24407.35	24254.57	24320.06	7711	0	280
2020.04.30	23:00:00	24325.03	24386.81	24198.9	24230.65	3565	0	280
2020.05.01	01:00:00	24128.94	24149.43	23974.01	24099.46	3029	0	420
2020.05.01	02:00:00	24098.46	24151.45	24082.97	24142.95	2076	0	420
2020.05.01	03:00:00	24145.45	24174.44	24086.08	24162.55	2891	0	420
2020.05.01	04:00:00	24162.05	24187.54	24078.1	24108.08	2595	0	420
2020.05.01	05:00:00	24106.58	24124.58	24013.63	24040.12	2481	0	420
2020.05.01	06:00:00	24039.12	24074.61	24004.64	24040.13	2372	0	420
2020.05.01	07:00:00	24039.63	24088.37	24035.64	24066.17	1685	0	420
2020.05.01	08:00:00	24067.17	24076.62	23986.66	24035.64	2181	0	420
2020.05.01	09:00:00	24033.95	24037.44	23836.08	23871.07	2856	0	360
2020.05.01	10:00:00	23872.57	23918.67	23810.46	23876.5	4627	0	360
2020.05.01	11:00:00	23874.5	23936.63	23822.58	23922.71	3917	0	360
2020.05.01	12:00:00	23925.7	23930.7	23861.35	23886.08	2936	0	360
2020.05.01	13:00:00	23885.08	23941.71	23876.28	23898.74	2945	0	360
2020.05.01	14:00:00	23899.78	23914.21	23825.69	23901.88	3545	0	360
2020.05.01	15:00:00	23906.38	23925.95	23857.54	23902.22	3831	0	360
2020.05.01	16:00:00	23899.22	24029.98	23851.35	23908.68	7131	0	280
2020.05.01	17:00:00	23932.08	23991.48	23839.07	23945.18	8847	0	280
2020.05.01	18:00:00	23946.19	23946.19	23734.73	23772.24	7290	0	280
2020.05.01	19:00:00	23772.24	23809.12	23694.03	23751.22	7345	0	280
2020.05.01	20:00:00	23750.23	23794.87	23694.11	23720.01	6220	0	280
2020.05.01	21:00:00	23721.01	23787.51	23681.87	23749.23	6234	0	280
2020.05.01	22:00:00	23751.23	23809.77	23642.56	23728.47	7295	0	280
2020.05.01	23:00:00	23730.98	23748.47	23716.98	23730.98	940	0	280
2020.05.04	01:00:00	23429.21	23508.75	23353.32	23395.8	3559	0	420
2020.05.04	02:00:00	23396.3	23426.29	23332.83	23377.32	2596	0	420
2020.05.04	03:00:00	23378.82	23414.29	23322.33	23352.82	2574	0	420
2020.05.04	04:00:00	23354.82	23510.26	23354.82	23497.77	3202	0	420
2020.05.04	05:00:00	23494.77	23519.27	23451.29	23503.28	1960	0	420
2020.05.04	06:00:00	23503.77	23596.75	23503.77	23596.25	2012	0	420
2020.05.04	07:00:00	23596.75	23606.24	23500.4	23523.9	1703	0	420
2020.05.04	08:00:00	23523.9	23559.83	23466.71	23484.69	2120	0	420
2020.05.04	09:00:00	23483.5	23636.45	23462.06	23599.08	4499	0	360
2020.05.04	10:00:00	23600.58	23629.21	23484.45	23541.3	5956	0	360
2020.05.04	11:00:00	23541.3	23590.93	23464.01	23476.11	4900	0	360
2020.05.04	12:00:00	23475.61	23478.38	23368.48	23466.4	4523	0	360
2020.05.04	13:00:00	23466.4	23513.98	23437.4	23461.34	3754	0	360
2020.05.04	14:00:00	23463.34	23537.47	23429.82	23487.67	3817	0	360
2020.05.04	15:00:00	23484.0	23555.84	23451.84	23493.04	4624	0	360
2020.05.04	16:00:00	23491.04	23535.41	23360.79	23464.24	7576	0	280
2020.05.04	17:00:00	23464.27	23601.25	23450.05	23477.76	8722	0	280
2020.05.04	18:00:00	23478.76	23552.72	23464.18	23509.74	7506	0	280
2020.05.04	19:00:00	23509.03	23578.54	23500.64	23513.46	6081	0	280
2020.05.04	20:00:00	23515.5	23547.01	23447.62	23535.47	5356	0	280
2020.05.04	21:00:00	23535.39	23648.63	23514.7	23639.06	5692	0	280
2020.05.04	22:00:00	23639.56	23769.34	23627.35	23747.38	7196	0	280
2020.05.04	23:00:00	23744.92	23744.92	23675.25	23710.65	1608	0	280
2020.05.05	01:00:00	23710.75	23763.73	23687.76	23720.75	1250	0	420
2020.05.05	02:00:00	23719.26	23759.75	23704.26	23754.75	945	0	420
2020.05.05	03:00:00	23753.75	23825.74	23753.75	23824.24	2070	0	420
2020.05.05	04:00:00	23824.74	23899.72	23817.74	23894.72	2598	0	420
2020.05.05	05:00:00	23896.22	23904.72	23855.24	23869.74	1753	0	420
2020.05.05	06:00:00	23870.24	23883.74	23842.76	23858.25	1355	0	420
2020.05.05	07:00:00	23857.75	23939.18	23852.75	23921.69	1456	0	420
2020.05.05	08:00:00	23921.69	23929.73	23896.1	23900.59	1580	0	420
2020.05.05	09:00:00	23902.89	23949.38	23882.91	23940.89	2840	0	360
2020.05.05	10:00:00	23939.89	24035.42	23895.45	24005.88	5309	0	360
2020.05.05	11:00:00	24003.38	24048.54	23778.08	23783.89	6355	0	360
2020.05.05	12:00:00	23782.39	23911.61	23770.56	23900.6	5622	0	360
2020.05.05	13:00:00	23900.1	23952.64	23875.59	23938.22	4338	0	360
2020.05.05	14:00:00	23936.22	23966.02	23905.15	23937.8	3978	0	360
2020.05.05	15:00:00	23935.8	24012.91	23933.75	23981.43	4022	0	360
2020.05.05	16:00:00	23981.43	24104.43	23948.42	24100.97	6569	0	280
2020.05.05	17:00:00	24103.91	24128.87	24029.19	24069.65	8076	0	280
2020.05.05	18:00:00	24070.65	24168.73	24057.48	24138.45	6631	0	280
2020.05.05	19:00:00	24138.71	24164.93	24078.13	24083.5	5376	0	280
2020.05.05	20:00:00	24083.5	24126.03	24048.38	24108.37	5584	0	280
2020.05.05	21:00:00	24107.85	24140.72	24075.14	24138.49	5170	0	280
2020.05.05	22:00:00	24137.49	24137.49	23865.82	23878.01	8400	0	280
2020.05.05	23:00:00	23882.03	23889.52	23828.85	23877.65	2146	0	280
2020.05.06	01:00:00	23858.58	23947.56	23832.09	23944.56	1637	0	420
2020.05.06	02:00:00	23945.06	23951.56	23918.07	23930.57	1031	0	420
2020.05.06	03:00:00	23932.57	23933.57	23750.15	23780.64	3293	0	420
2020.05.06	04:00:00	23779.64	23857.12	23751.65	23840.13	3972	0	420
2020.05.06	05:00:00	23841.63	23861.63	23787.64	23852.63	2860	0	420
2020.05.06	06:00:00	23851.13	23916.61	23848.13	23891.62	2200	0	420
2020.05.06	07:00:00	23892.62	23903.12	23850.64	23887.48	1660	0	420
2020.05.06	08:00:00	23888.48	24016.39	23883.63	23999.92	3156	0	420
2020.05.06	09:00:00	24000.22	24090.95	23964.71	24053.69	3660	0	360
2020.05.06	10:00:00	24049.69	24081.23	23983.62	24005.83	4408	0	360
2020.05.06	11:00:00	24005.83	24053.1	23984.76	24033.08	3517	0	360
2020.05.06	12:00:00	24032.58	24094.6	24013.36	24081.0	3247	0	360
2020.05.06	13:00:00	24081.52	24105.89	24063.83	24088.02	2852	0	360
2020.05.06	14:00:00	24087.52	24095.0	24007.28	24010.78	2645	0	360
2020.05.06	15:00:00	24010.28	24030.73	23925.29	23991.78	4748	0	360
2020.05.06	16:00:00	23993.78	24049.67	23810.85	23849.82	6975	0	280
2020.05.06	17:00:00	23851.07	23981.87	23765.81	23919.74	8776	0	280
2020.05.06	18:00:00	23918.74	23950.3	23772.18	23816.24	7832	0	280
2020.05.06	19:00:00	23811.99	23913.3	23802.29	23883.22	6904	0	280
2020.05.06	20:00:00	23884.23	23925.34	23811.84	23888.13	6221	0	280
2020.05.06	21:00:00	23886.66	23887.55	23780.07	23838.75	6831	0	280
2020.05.06	22:00:00	23839.14	23863.35	23662.76	23664.76	7777	0	280
2020.05.06	23:00:00	23668.75	23677.25	23609.28	23629.15	2083	0	280
2020.05.07	01:00:00	23615.1	23638.09	23520.64	23550.13	1742	0	420
2020.05.07	02:00:00	23549.63	23597.62	23530.64	23594.62	1931	0	420
2020.05.07	03:00:00	23596.62	23682.3	23596.62	23658.32	3617	0	420
2020.05.07	04:00:00	23660.32	23695.31	23640.33	23651.33	3498	0	420
2020.05.07	05:00:00	23651.83	23686.32	23629.34	23675.83	2654	0	420
2020.05.07	06:00:00	23675.83	23744.8	23674.33	23730.82	2221	0	420
2020.05.07	07:00:00	23731.32	23773.44	23712.82	23753.45	1750	0	420
2020.05.07	08:00:00	23753.45	23756.45	23702.27	23727.76	2377	0	420
2020.05.07	09:00:00	23731.06	23794.54	23724.06	23762.29	2517	0	360
2020.05.07	10:00:00	23761.79	23922.59	23747.08	23849.9	4993	0	360
2020.05.07	11:00:00	23846.32	23881.72	23816.59	23865.92	3340	0	360
2020.05.07	12:00:00	23866.42	23937.03	23855.5	23909.06	3087	0	360
2020.05.07	13:00:00	23910.06	23945.54	23868.97	23886.35	3377	0	360
2020.05.07	14:00:00	23885.35	23966.0	23868.09	23953.0	3168	0	360
2020.05.07	15:00:00	23953.0	23958.27	23888.72	23924.69	4129	0	360
2020.05.07	16:00:00	23926.19	24023.85	23870.55	23994.16	6935	0	280
2020.05.07	17:00:00	23993.58	24003.32	23888.54	23914.17	8304	0	280
2020.05.07	18:00:00	23916.18	24090.12	23911.63	24063.83	7236	0	280
2020.05.07	19:00:00	24065.34	24092.45	23985.02	24023.39	6536	0	280
2020.05.07	20:00:00	24023.89	24052.79	23974.91	24005.23	5587	0	280
2020.05.07	21:00:00	24004.73	24007.67	23886.6	23916.99	6475	0	280
2020.05.07	22:00:00	23916.99	23937.37	23829.03	23878.55	8137	0	280
2020.05.07	23:00:00	23876.03	23977.3	23867.54	23964.65	1626	0	280
2020.05.08	01:00:00	23960.19	24006.18	23936.7	23998.69	1281	0	420
2020.05.08	02:00:00	23999.69	24038.68	23949.21	24033.68	1763	0	420
2020.05.08	03:00:00	24036.18	24160.14	24031.69	24141.65	3507	0	420
2020.05.08	04:00:00	24145.65	24175.14	24119.16	24133.66	3491	0	420
2020.05.08	05:00:00	24134.66	24221.64	24127.66	24201.15	2773	0	420
2020.05.08	06:00:00	24199.15	24235.63	24199.15	24220.15	1705	0	420
2020.05.08	07:00:00	24219.65	24238.64	24199.66	24213.96	1544	0	420
2020.05.08	08:00:00	24214.46	24257.65	24210.46	24253.44	2000	0	420
2020.05.08	09:00:00	24253.74	24285.23	24158.65	24168.65	2501	0	360
2020.05.08	10:00:00	24170.64	24186.58	24136.93	24150.2	3266	0	360
2020.05.08	11:00:00	24149.2	24159.26	24101.22	24157.13	3063	0	360
2020.05.08	12:00:00	24156.13	24196.84	24137.44	24192.34	2286	0	360
2020.05.08	13:00:00	24192.34	24222.05	24183.34	24188.47	2000	0	360
2020.05.08	14:00:00	24181.47	24184.54	24134.52	24142.5	2602	0	360
2020.05.08	15:00:00	24143.0	24233.2	24097.78	24187.04	4998	0	360
2020.05.08	16:00:00	24187.04	24224.3	24102.99	24185.07	6699	0	280
2020.05.08	17:00:00	24185.08	24232.9	24157.46	24178.06	7552	0	280
2020.05.08	18:00:00	24179.05	24264.8	24151.76	24244.71	6128	0	280
2020.05.08	19:00:00	24245.21	24260.13	24221.23	24246.26	4604	0	280
2020.05.08	20:00:00	24246.26	24252.81	24151.61	24176.24	5014	0	280
2020.05.08	21:00:00	24175.76	24236.71	24154.21	24227.09	5034	0	280
2020.05.08	22:00:00	24226.06	24344.76	24219.58	24323.04	6325	0	280
2020.05.08	23:00:00	24326.05	24383.53	24326.05	24372.03	963	0	280
2020.05.11	01:00:00	24267.75	24382.22	24262.75	24362.23	2021	0	420
2020.05.11	02:00:00	24363.73	24480.2	24355.73	24473.2	2124	0	420
2020.05.11	03:00:00	24473.2	24504.23	24455.71	24500.23	2622	0	420
2020.05.11	04:00:00	24497.74	24558.72	24467.75	24540.73	3135	0	420
2020.05.11	05:00:00	24541.23	24552.73	24509.29	24518.78	1799	0	420
2020.05.11	06:00:00	24518.28	24534.74	24510.75	24532.25	1280	0	420
2020.05.11	07:00:00	24532.75	24553.74	24499.83	24508.83	1327	0	420
2020.05.11	08:00:00	24508.83	24508.83	24421.66	24422.17	2161	0	420
2020.05.11	09:00:00	24423.97	24472.91	24385.98	24465.92	2462	0	360
