<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2024.04.18	12:00:00	2379.87	2387.40	2377.12	2385.41	33236	0	27
2024.04.18	16:00:00	2385.38	2392.70	2369.49	2387.88	66868	0	27
2024.04.18	20:00:00	2387.96	2389.23	2376.79	2378.60	24081	0	27
2024.04.19	00:00:00	2378.35	2381.39	2373.60	2379.44	8399	0	27
2024.04.19	04:00:00	2379.42	2417.69	2378.65	2383.36	66904	0	27
2024.04.19	08:00:00	2383.36	2393.76	2377.91	2384.16	36981	0	27
2024.04.19	12:00:00	2384.16	2386.03	2372.69	2381.38	32632	0	27
2024.04.19	16:00:00	2381.37	2399.62	2372.92	2399.56	49607	0	27
2024.04.19	20:00:00	2399.56	2401.80	2386.50	2391.12	20739	0	27
2024.04.22	00:00:00	2388.13	2388.27	2381.03	2382.06	11959	0	27
2024.04.22	04:00:00	2382.05	2384.20	2361.92	2369.56	29821	0	27
2024.04.22	08:00:00	2369.70	2370.34	2351.37	2359.48	37652	0	27
2024.04.22	12:00:00	2359.45	2363.54	2332.90	2336.67	36983	0	27
2024.04.22	16:00:00	2336.68	2343.73	2328.81	2329.78	47786	0	27
2024.04.22	20:00:00	2329.77	2334.78	2324.63	2327.00	15649	0	27
2024.04.23	00:00:00	2327.51	2333.78	2326.75	2332.55	9741	0	27
2024.04.23	04:00:00	2332.46	2334.34	2295.35	2305.38	41477	0	27
2024.04.23	08:00:00	2305.39	2314.58	2298.75	2303.18	33337	0	27
2024.04.23	12:00:00	2303.19	2313.48	2291.21	2311.74	40105	0	27
2024.04.23	16:00:00	2311.77	2332.05	2309.39	2330.21	60510	0	27
2024.04.23	20:00:00	2330.19	2331.27	2321.15	2321.98	17711	0	27
2024.04.24	00:00:00	2322.02	2324.20	2320.64	2320.86	6667	0	27
2024.04.24	04:00:00	2320.85	2329.96	2315.64	2326.54	23886	0	27
2024.04.24	08:00:00	2326.54	2331.14	2316.00	2319.07	25613	0	27
2024.04.24	12:00:00	2318.71	2323.42	2311.63	2323.19	26986	0	27
2024.04.24	16:00:00	2323.20	2337.18	2315.93	2325.04	52912	0	27
2024.04.24	20:00:00	2324.91	2330.39	2313.57	2315.82	21978	0	27
2024.04.25	00:00:00	2315.48	2319.30	2314.87	2319.08	6840	0	27
2024.04.25	04:00:00	2319.08	2322.00	2304.89	2315.19	19800	0	27
2024.04.25	08:00:00	2315.20	2328.77	2314.32	2326.80	23398	0	27
2024.04.25	12:00:00	2326.80	2334.59	2323.07	2330.59	31309	0	27
2024.04.25	16:00:00	2330.69	2344.73	2312.59	2328.62	67635	0	27
2024.04.25	20:00:00	2328.69	2336.36	2326.13	2332.26	20045	0	27
2024.04.26	00:00:00	2331.84	2333.27	2328.62	2329.78	4841	0	27
2024.04.26	04:00:00	2329.71	2338.04	2326.09	2335.72	16526	0	27
2024.04.26	08:00:00	2335.72	2350.18	2333.82	2346.93	27888	0	27
2024.04.26	12:00:00	2346.92	2352.40	2340.42	2344.70	29133	0	27
2024.04.26	16:00:00	2344.75	2350.32	2328.55	2333.51	56522	0	27
2024.04.26	20:00:00	2333.47	2341.32	2332.56	2337.52	15279	0	27
2024.04.29	00:00:00	2336.12	2337.17	2330.54	2331.92	8174	0	27
2024.04.29	04:00:00	2331.92	2333.11	2319.60	2332.46	33286	0	27
2024.04.29	08:00:00	2332.46	2341.20	2327.37	2338.02	38717	0	27
2024.04.29	12:00:00	2338.02	2344.26	2328.21	2331.84	27822	0	27
2024.04.29	16:00:00	2331.83	2346.62	2325.43	2342.73	45718	0	27
2024.04.29	20:00:00	2342.78	2346.53	2332.91	2335.31	20034	0	27
2024.04.30	00:00:00	2334.95	2336.15	2331.62	2333.91	7153	0	27
2024.04.30	04:00:00	2333.87	2336.08	2324.89	2326.36	19112	0	27
2024.04.30	08:00:00	2326.38	2326.74	2310.56	2312.77	27654	0	27
2024.04.30	12:00:00	2312.77	2317.85	2304.48	2305.98	31935	0	27
2024.04.30	16:00:00	2305.97	2313.16	2292.97	2294.61	60878	0	27
2024.04.30	20:00:00	2294.61	2297.40	2284.95	2285.97	23687	0	30
2024.05.01	00:00:00	2286.03	2293.06	2285.28	2286.77	8702	0	30
2024.05.01	04:00:00	2286.69	2289.36	2281.52	2283.12	12611	0	30
2024.05.01	08:00:00	2283.12	2289.60	2282.43	2286.21	16942	0	30
2024.05.01	12:00:00	2286.21	2299.89	2285.65	2298.16	26549	0	30
2024.05.01	16:00:00	2298.16	2310.42	2295.06	2303.68	50865	0	30
2024.05.01	20:00:00	2303.66	2328.18	2295.44	2319.17	56010	0	30
2024.05.02	00:00:00	2320.18	2325.83	2317.07	2324.32	10025	0	30
2024.05.02	04:00:00	2324.31	2326.32	2317.20	2318.09	13761	0	30
2024.05.02	08:00:00	2318.09	2318.97	2302.96	2304.02	28894	0	30
2024.05.02	12:00:00	2304.02	2305.28	2293.43	2294.38	38307	0	30
2024.05.02	16:00:00	2294.35	2306.82	2285.38	2299.48	58975	0	30
2024.05.02	20:00:00	2299.48	2309.36	2299.17	2303.41	20346	0	30
2024.05.03	00:00:00	2303.78	2305.47	2300.09	2303.88	6117	0	30
2024.05.03	04:00:00	2303.84	2307.93	2299.77	2307.32	13187	0	30
2024.05.03	08:00:00	2307.34	2308.64	2297.66	2301.24	20146	0	30
2024.05.03	12:00:00	2301.22	2320.52	2294.52	2304.64	30773	0	30
2024.05.03	16:00:00	2304.63	2308.83	2277.17	2299.12	59670	0	30
2024.05.03	20:00:00	2299.12	2303.29	2295.88	2301.60	14936	0	30
2024.05.06	00:00:00	2303.12	2305.77	2291.65	2295.84	9462	0	30
2024.05.06	04:00:00	2295.85	2315.23	2295.63	2309.07	23539	0	30
2024.05.06	08:00:00	2308.95	2324.16	2308.55	2318.13	23398	0	30
2024.05.06	12:00:00	2318.14	2330.18	2314.44	2323.19	23201	0	30
2024.05.06	16:00:00	2323.14	2331.98	2317.43	2325.52	40146	0	30
2024.05.06	20:00:00	2325.54	2328.72	2320.89	2323.77	15289	0	30
2024.05.07	00:00:00	2323.51	2329.37	2322.04	2329.18	7939	0	30
2024.05.07	04:00:00	2329.18	2329.84	2319.52	2322.56	18826	0	30
2024.05.07	08:00:00	2322.49	2323.18	2311.56	2315.60	20809	0	30
2024.05.07	12:00:00	2315.53	2317.26	2309.85	2315.95	20864	0	30
2024.05.07	16:00:00	2315.91	2323.59	2312.28	2312.36	35526	0	30
2024.05.07	20:00:00	2312.38	2317.34	2310.96	2313.86	13028	0	30
2024.05.08	00:00:00	2314.04	2316.66	2312.95	2314.09	5257	0	30
2024.05.08	04:00:00	2314.09	2319.17	2306.84	2319.11	18080	0	30
2024.05.08	08:00:00	2319.12	2321.26	2303.52	2307.21	21353	0	30
2024.05.08	12:00:00	2307.19	2318.87	2306.90	2314.44	23178	0	30
2024.05.08	16:00:00	2314.44	2320.94	2306.71	2316.88	37308	0	30
2024.05.08	20:00:00	2316.91	2317.41	2307.79	2308.69	14218	0	30
2024.05.09	00:00:00	2308.51	2310.77	2307.73	2309.17	5648	0	30
2024.05.09	04:00:00	2309.22	2315.17	2307.77	2314.38	14759	0	30
2024.05.09	08:00:00	2314.40	2319.71	2307.44	2310.29	19357	0	30
2024.05.09	12:00:00	2310.25	2329.18	2306.53	2326.64	23101	0	30
2024.05.09	16:00:00	2326.62	2338.69	2312.08	2329.58	46983	0	30
2024.05.09	20:00:00	2329.57	2347.12	2329.15	2345.85	18537	0	30
2024.05.10	00:00:00	2345.68	2348.91	2345.04	2347.47	6834	0	30
2024.05.10	04:00:00	2347.52	2355.77	2347.07	2353.88	22320	0	30
2024.05.10	08:00:00	2353.86	2372.01	2353.66	2369.50	25696	0	30
2024.05.10	12:00:00	2369.55	2378.22	2361.60	2364.68	26935	0	30
2024.05.10	16:00:00	2364.72	2372.95	2356.45	2368.18	42554	0	30
2024.05.10	20:00:00	2368.25	2370.87	2359.58	2360.32	13498	0	30
2024.05.13	00:00:00	2362.25	2364.39	2359.58	2363.88	6591	0	30
2024.05.13	04:00:00	2363.87	2364.03	2353.98	2354.17	20217	0	30
2024.05.13	08:00:00	2354.14	2354.98	2341.54	2343.17	21263	0	30
2024.05.13	12:00:00	2343.23	2349.73	2338.33	2346.96	25676	0	30
2024.05.13	16:00:00	2346.96	2349.26	2331.96	2336.67	40450	0	30
2024.05.13	20:00:00	2336.63	2338.41	2334.35	2336.19	12057	0	30
2024.05.14	00:00:00	2335.49	2339.57	2334.70	2336.30	4783	0	30
2024.05.14	04:00:00	2336.30	2344.76	2336.25	2343.95	15540	0	30
2024.05.14	08:00:00	2343.94	2345.83	2335.92	2343.67	18925	0	30
2024.05.14	12:00:00	2343.62	2350.12	2336.33	2348.11	26595	0	30
2024.05.14	16:00:00	2348.15	2356.98	2344.82	2354.10	45235	0	30
2024.05.14	20:00:00	2354.09	2359.57	2351.89	2357.80	14470	0	30
2024.05.15	00:00:00	2357.28	2357.74	2354.83	2355.73	5487	0	30
2024.05.15	04:00:00	2355.74	2360.89	2354.79	2356.92	16380	0	30
2024.05.15	08:00:00	2356.91	2374.19	2355.56	2373.02	21788	0	30
2024.05.15	12:00:00	2373.05	2378.64	2358.08	2372.45	30459	0	27
2024.05.15	16:00:00	2372.40	2386.60	2351.73	2383.59	57290	0	27
2024.05.15	20:00:00	2383.63	2390.11	2383.51	2385.73	19502	0	27
2024.05.16	00:00:00	2385.49	2395.04	2385.01	2394.84	9606	0	27
2024.05.16	04:00:00	2394.84	2397.19	2386.34	2391.18	26386	0	27
2024.05.16	08:00:00	2391.22	2394.36	2384.72	2385.95	21998	0	27
2024.05.16	12:00:00	2385.92	2387.66	2377.81	2379.04	23866	0	27
2024.05.16	16:00:00	2379.03	2383.66	2370.83	2381.86	41876	0	27
2024.05.16	20:00:00	2381.87	2382.35	2375.78	2376.54	13461	0	27
2024.05.17	00:00:00	2377.31	2379.59	2376.59	2377.88	4880	0	27
2024.05.17	04:00:00	2377.96	2381.16	2373.80	2378.70	15515	0	27
2024.05.17	08:00:00	2378.69	2387.68	2378.44	2384.12	20093	0	27
2024.05.17	12:00:00	2384.12	2393.96	2381.58	2393.17	18480	0	27
2024.05.17	16:00:00	2393.17	2419.06	2393.17	2407.72	49184	0	27
2024.05.17	20:00:00	2407.72	2422.55	2405.64	2413.75	21111	0	27
2024.05.20	00:00:00	2417.95	2426.42	2416.42	2425.30	13361	0	27
2024.05.20	04:00:00	2425.38	2440.53	2425.38	2437.17	30239	0	27
2024.05.20	08:00:00	2437.16	2449.93	2431.78	2439.97	34100	0	27
2024.05.20	12:00:00	2440.02	2447.08	2407.24	2413.78	36101	0	27
2024.05.20	16:00:00	2413.68	2427.96	2410.30	2426.45	49253	0	28
2024.05.20	20:00:00	2426.46	2437.29	2423.18	2425.99	23835	0	28
2024.05.21	00:00:00	2426.88	2430.44	2424.26	2428.78	7052	0	28
2024.05.21	04:00:00	2428.77	2433.01	2405.96	2412.35	34908	0	28
2024.05.21	08:00:00	2412.43	2422.04	2408.47	2418.66	30275	0	28
2024.05.21	12:00:00	2418.57	2429.87	2412.07	2426.14	26070	0	28
2024.05.21	16:00:00	2426.18	2433.84	2417.89	2422.80	55666	0	28
2024.05.21	20:00:00	2422.86	2424.97	2417.27	2420.67	17108	0	28
2024.05.22	00:00:00	2420.92	2423.07	2420.29	2420.41	5529	0	28
2024.05.22	04:00:00	2420.40	2426.44	2412.05	2412.82	22926	0	28
2024.05.22	08:00:00	2412.76	2418.39	2410.50	2416.76	26983	0	28
2024.05.22	12:00:00	2416.77	2419.21	2404.63	2412.29	30737	0	31
2024.05.22	16:00:00	2412.27	2413.19	2382.05	2391.77	55146	0	31
2024.05.22	20:00:00	2391.78	2394.27	2374.80	2378.46	28135	0	31
2024.05.23	00:00:00	2377.83	2383.64	2377.53	2380.24	8389	0	31
2024.05.23	04:00:00	2380.24	2381.78	2366.61	2372.63	26709	0	31
2024.05.23	08:00:00	2372.65	2373.09	2354.81	2360.38	34332	0	31
2024.05.23	12:00:00	2360.38	2369.29	2358.62	2362.58	26770	0	31
2024.05.23	16:00:00	2362.61	2369.78	2339.86	2340.84	61047	0	31
2024.05.23	20:00:00	2340.89	2342.91	2326.84	2328.46	25011	0	31
2024.05.24	00:00:00	2328.63	2333.43	2327.39	2328.98	7830	0	31
2024.05.24	04:00:00	2328.96	2335.07	2325.27	2334.96	23754	0	31
2024.05.24	08:00:00	2334.96	2340.92	2333.03	2340.02	23183	0	31
2024.05.24	12:00:00	2340.02	2343.80	2334.57	2339.17	22659	0	31
2024.05.24	16:00:00	2339.18	2347.29	2332.23	2334.13	35686	0	31
2024.05.24	20:00:00	2334.11	2336.65	2331.72	2333.56	12204	0	31
2024.05.27	00:00:00	2336.56	2340.63	2331.99	2336.02	7164	0	31
2024.05.27	04:00:00	2335.99	2347.45	2334.43	2342.88	18263	0	31
2024.05.27	08:00:00	2342.81	2346.07	2337.98	2344.08	17210	0	31
2024.05.27	12:00:00	2344.08	2349.52	2342.28	2347.06	17336	0	31
2024.05.27	16:00:00	2347.07	2358.34	2344.44	2354.81	33948	0	31
2024.05.27	20:00:00	2354.81	2354.98	2351.48	2352.26	2264	0	37
2024.05.28	00:00:00	2351.12	2353.68	2350.66	2351.65	5357	0	31
2024.05.28	04:00:00	2351.61	2356.23	2348.99	2350.86	22055	0	31
2024.05.28	08:00:00	2350.88	2353.55	2340.14	2344.80	25660	0	31
2024.05.28	12:00:00	2344.81	2356.96	2342.15	2353.09	21086	0	31
2024.05.28	16:00:00	2353.10	2363.88	2347.79	2356.53	52507	0	31
2024.05.28	20:00:00	2356.55	2361.18	2352.66	2361.02	18499	0	31
2024.05.29	00:00:00	2360.11	2362.20	2357.26	2357.71	6802	0	31
2024.05.29	04:00:00	2357.72	2360.76	2354.33	2358.09	21826	0	31
2024.05.29	08:00:00	2358.10	2361.22	2344.79	2345.37	30429	0	31
2024.05.29	12:00:00	2345.40	2347.14	2334.29	2337.65	24668	0	31
2024.05.29	16:00:00	2337.53	2347.06	2335.80	2341.85	37490	0	31
2024.05.29	20:00:00	2341.79	2344.16	2335.75	2337.91	13654	0	31
2024.05.30	00:00:00	2337.90	2339.06	2333.88	2336.77	8309	0	31
2024.05.30	04:00:00	2336.78	2339.79	2327.91	2335.11	29421	0	31
2024.05.30	08:00:00	2335.11	2337.59	2322.51	2334.91	32072	0	31
2024.05.30	12:00:00	2334.92	2345.09	2330.48	2341.25	33357	0	31
2024.05.30	16:00:00	2341.25	2351.67	2339.64	2347.72	46801	0	31
2024.05.30	20:00:00	2347.75	2348.70	2339.82	2342.83	14448	0	31
2024.05.31	00:00:00	2344.68	2347.44	2341.91	2346.18	8592	0	31
2024.05.31	04:00:00	2346.19	2347.59	2336.88	2343.97	26588	0	31
2024.05.31	08:00:00	2343.98	2346.95	2339.57	2343.12	24100	0	31
2024.05.31	12:00:00	2343.11	2356.64	2340.87	2354.68	27206	0	31
2024.05.31	16:00:00	2354.67	2359.62	2327.59	2332.74	63375	0	31
2024.05.31	20:00:00	2332.73	2333.71	2320.44	2326.98	22751	0	31
2024.06.03	00:00:00	2328.17	2329.21	2323.15	2326.96	8885	0	31
2024.06.03	04:00:00	2326.96	2331.00	2319.88	2321.20	24421	0	31
2024.06.03	08:00:00	2321.19	2328.70	2314.63	2325.32	33231	0	31
2024.06.03	12:00:00	2325.32	2334.23	2324.23	2333.94	25491	0	31
2024.06.03	16:00:00	2333.88	2350.03	2329.70	2349.05	51401	0	31
2024.06.03	20:00:00	2348.95	2354.64	2344.63	2350.54	18831	0	31
2024.06.04	00:00:00	2351.36	2352.70	2349.60	2350.48	6177	0	31
2024.06.04	04:00:00	2350.48	2352.20	2342.94	2349.18	21422	0	31
2024.06.04	08:00:00	2349.16	2351.69	2332.14	2333.19	29067	0	31
2024.06.04	12:00:00	2333.22	2335.83	2325.20	2335.00	37185	0	31
2024.06.04	16:00:00	2335.02	2337.86	2315.52	2323.75	58183	0	31
2024.06.04	20:00:00	2323.87	2330.15	2323.64	2326.71	16240	0	31
2024.06.05	00:00:00	2326.88	2329.52	2326.10	2328.06	5767	0	31
2024.06.05	04:00:00	2328.05	2338.06	2325.76	2337.84	19643	0	31
2024.06.05	08:00:00	2337.83	2341.55	2327.89	2332.51	26009	0	30
2024.06.05	12:00:00	2332.53	2343.89	2329.33	2342.05	26797	0	30
2024.06.05	16:00:00	2342.04	2357.28	2333.97	2352.56	55106	0	30
2024.06.05	20:00:00	2352.62	2356.69	2351.61	2355.05	13675	0	30
2024.06.06	00:00:00	2357.02	2357.69	2354.45	2355.58	6098	0	30
2024.06.06	04:00:00	2355.56	2374.86	2355.45	2369.32	30009	0	30
2024.06.06	08:00:00	2369.31	2371.31	2359.72	2362.76	22940	0	30
2024.06.06	12:00:00	2362.82	2365.03	2355.08	2357.48	25325	0	30
2024.06.06	16:00:00	2357.50	2378.38	2353.29	2372.75	55464	0	30
2024.06.06	20:00:00	2372.74	2376.03	2368.88	2375.56	17756	0	30
2024.06.07	00:00:00	2375.40	2379.10	2375.17	2378.25	6918	0	30
2024.06.07	04:00:00	2378.32	2387.30	2369.26	2386.53	29642	0	30
2024.06.07	08:00:00	2386.48	2387.59	2342.55	2347.22	38036	0	30
2024.06.07	12:00:00	2347.20	2347.86	2313.18	2319.17	43101	0	30
2024.06.07	16:00:00	2319.15	2327.92	2302.91	2311.54	59290	0	30
2024.06.07	20:00:00	2311.59	2312.26	2286.60	2293.64	25832	0	30
2024.06.10	00:00:00	2293.83	2299.95	2288.87	2296.91	10125	0	30
2024.06.10	04:00:00	2296.87	2301.27	2292.61	2294.68	14971	0	30
2024.06.10	08:00:00	2294.69	2297.38	2287.63	2292.51	25012	0	30
2024.06.10	12:00:00	2292.51	2308.55	2291.70	2306.06	26241	0	30
2024.06.10	16:00:00	2306.05	2313.73	2300.29	2312.80	37656	0	30
2024.06.10	20:00:00	2312.80	2313.27	2308.38	2310.76	13323	0	30
2024.06.11	00:00:00	2312.27	2312.27	2308.65	2310.72	5776	0	30
2024.06.11	04:00:00	2310.70	2310.70	2298.66	2303.51	28325	0	30
2024.06.11	08:00:00	2303.46	2307.66	2297.57	2305.88	24192	0	30
2024.06.11	12:00:00	2305.92	2319.85	2301.45	2317.84	27795	0	30
2024.06.11	16:00:00	2317.83	2319.49	2305.80	2308.43	43888	0	30
2024.06.11	20:00:00	2308.55	2316.81	2307.73	2316.72	14358	0	30
2024.06.12	00:00:00	2316.63	2317.49	2313.33	2313.64	6041	0	30
2024.06.12	04:00:00	2313.65	2316.59	2310.55	2312.57	17031	0	30
2024.06.12	08:00:00	2312.57	2317.63	2310.69	2312.71	18824	0	30
2024.06.12	12:00:00	2312.69	2337.52	2311.49	2335.84	28452	0	30
2024.06.12	16:00:00	2335.85	2341.57	2319.93	2337.56	57467	0	30
2024.06.12	20:00:00	2337.60	2339.46	2315.73	2324.72	42079	0	30
2024.06.13	00:00:00	2324.72	2325.37	2317.54	2320.66	7374	0	30
2024.06.13	04:00:00	2320.66	2321.43	2308.03	2311.70	27916	0	30
2024.06.13	08:00:00	2311.71	2318.52	2308.82	2315.45	24070	0	30
2024.06.13	12:00:00	2315.44	2326.53	2303.84	2323.17	34610	0	30
2024.06.13	16:00:00	2323.21	2324.61	2295.40	2299.14	55500	0	30
2024.06.13	20:00:00	2299.21	2304.82	2298.97	2303.79	16700	0	30
2024.06.14	00:00:00	2303.22	2305.59	2301.41	2304.82	5921	0	30
2024.06.14	04:00:00	2304.84	2308.57	2302.97	2305.82	23148	0	30
2024.06.14	08:00:00	2305.82	2321.55	2305.45	2317.20	31314	0	30
2024.06.14	12:00:00	2317.24	2336.48	2315.12	2330.21	41875	0	30
2024.06.14	16:00:00	2330.21	2335.36	2323.95	2328.69	49353	0	30
2024.06.14	20:00:00	2328.72	2335.44	2328.37	2332.57	16237	0	30
2024.06.17	00:00:00	2331.63	2332.46	2325.10	2326.30	7578	0	30
2024.06.17	04:00:00	2326.44	2328.90	2321.37	2323.53	21400	0	30
2024.06.17	08:00:00	2323.51	2323.53	2315.38	2321.20	26015	0	30
2024.06.17	12:00:00	2321.20	2322.53	2316.72	2319.50	26310	0	30
2024.06.17	16:00:00	2319.48	2327.46	2309.86	2316.79	41738	0	30
2024.06.17	20:00:00	2316.78	2320.50	2313.18	2318.99	16220	0	30
2024.06.18	00:00:00	2319.05	2325.41	2318.32	2324.00	6571	0	30
2024.06.18	04:00:00	2324.01	2325.52	2319.13	2322.45	20265	0	30
2024.06.18	08:00:00	2322.44	2323.70	2310.61	2311.16	24877	0	30
2024.06.18	12:00:00	2311.14	2324.11	2306.45	2313.80	31070	0	30
2024.06.18	16:00:00	2313.81	2330.61	2313.53	2330.11	48596	0	30
2024.06.18	20:00:00	2330.17	2332.99	2327.32	2329.20	15531	0	30
2024.06.19	00:00:00	2329.34	2330.10	2327.38	2329.34	4805	0	30
2024.06.19	04:00:00	2329.34	2331.63	2326.33	2327.85	14518	0	30
2024.06.19	08:00:00	2327.84	2334.87	2326.70	2332.43	19325	0	29
2024.06.19	12:00:00	2332.43	2332.78	2325.14	2328.19	20920	0	29
2024.06.19	16:00:00	2328.19	2331.31	2323.57	2329.28	24435	0	29
2024.06.19	20:00:00	2329.25	2330.87	2328.13	2328.31	2267	0	29
2024.06.20	00:00:00	2328.30	2330.33	2327.63	2329.60	4823	0	29
2024.06.20	04:00:00	2329.60	2340.82	2329.60	2340.33	25388	0	29
2024.06.20	08:00:00	2340.32	2345.53	2332.52	2333.22	30376	0	29
2024.06.20	12:00:00	2333.22	2343.51	2331.50	2338.44	28411	0	29
2024.06.20	16:00:00	2338.46	2365.33	2336.52	2356.19	50900	0	29
2024.06.20	20:00:00	2356.19	2360.91	2354.47	2359.87	15520	0	29
2024.06.21	00:00:00	2360.47	2364.72	2358.00	2364.00	8150	0	29
2024.06.21	04:00:00	2364.00	2364.09	2356.96	2362.79	22024	0	29
2024.06.21	08:00:00	2362.78	2368.00	2355.04	2365.23	24719	0	29
2024.06.21	12:00:00	2365.21	2368.63	2360.35	2360.55	20767	0	29
2024.06.21	16:00:00	2360.55	2363.65	2323.17	2324.64	51153	0	29
2024.06.21	20:00:00	2324.61	2325.03	2316.58	2321.17	18474	0	29
2024.06.24	00:00:00	2321.27	2322.48	2317.52	2320.80	7310	0	29
2024.06.24	04:00:00	2320.84	2326.52	2318.93	2324.38	21733	0	29
2024.06.24	08:00:00	2324.40	2332.69	2321.20	2330.47	21232	0	29
2024.06.24	12:00:00	2330.47	2330.86	2320.60	2327.53	23357	0	29
2024.06.24	16:00:00	2327.54	2333.79	2325.81	2331.62	31300	0	29
2024.06.24	20:00:00	2331.59	2334.61	2330.52	2334.08	11165	0	29
2024.06.25	00:00:00	2333.63	2334.28	2328.15	2329.98	4423	0	29
2024.06.25	04:00:00	2329.97	2330.82	2322.58	2327.33	19322	0	29
2024.06.25	08:00:00	2327.34	2330.44	2322.83	2329.50	20548	0	29
2024.06.25	12:00:00	2329.46	2337.01	2323.95	2324.07	21908	0	29
2024.06.25	16:00:00	2324.15	2328.20	2315.34	2317.70	37815	0	29
2024.06.25	20:00:00	2317.68	2320.52	2316.73	2319.36	11271	0	29
2024.06.26	00:00:00	2319.15	2323.68	2317.59	2318.31	8075	0	29
2024.06.26	04:00:00	2318.31	2321.59	2310.44	2316.70	25828	0	29
2024.06.26	08:00:00	2316.70	2318.09	2309.52	2315.54	25095	0	29
2024.06.26	12:00:00	2315.62	2318.31	2304.30	2310.08	31790	0	31
2024.06.26	16:00:00	2309.97	2311.52	2293.48	2299.62	44596	0	31
2024.06.26	20:00:00	2299.62	2302.89	2296.81	2298.02	13694	0	31
2024.06.27	00:00:00	2297.92	2300.05	2296.64	2298.90	6197	0	31
2024.06.27	04:00:00	2298.98	2301.04	2296.64	2300.36	15912	0	31
2024.06.27	08:00:00	2300.38	2308.28	2296.40	2307.49	24506	0	31
2024.06.27	12:00:00	2307.47	2325.50	2307.24	2322.74	31204	0	31
2024.06.27	16:00:00	2322.72	2330.77	2319.40	2325.30	44309	0	31
2024.06.27	20:00:00	2325.29	2328.41	2322.29	2327.45	13225	0	31
2024.06.28	00:00:00	2327.52	2328.17	2321.29	2321.49	6033	0	31
2024.06.28	04:00:00	2321.47	2324.87	2318.87	2321.07	23917	0	31
2024.06.28	08:00:00	2321.06	2331.79	2320.80	2328.59	23888	0	31
2024.06.28	12:00:00	2328.56	2339.22	2327.15	2335.38	28404	0	31
2024.06.28	16:00:00	2335.31	2339.56	2322.73	2329.88	42814	0	31
2024.06.28	20:00:00	2329.95	2332.62	2322.70	2326.37	15471	0	31
2024.07.01	00:00:00	2326.21	2326.59	2322.03	2324.68	8300	0	31
2024.07.01	04:00:00	2324.68	2328.48	2321.31	2323.52	17409	0	31
2024.07.01	08:00:00	2323.52	2328.86	2318.34	2325.71	25414	0	31
2024.07.01	12:00:00	2325.71	2338.37	2325.32	2327.25	28918	0	31
2024.07.01	16:00:00	2327.32	2334.16	2319.13	2328.05	43291	0	31
2024.07.01	20:00:00	2328.04	2332.28	2326.64	2331.58	10768	0	31
2024.07.02	00:00:00	2331.04	2333.80	2330.81	2332.96	4734	0	31
2024.07.02	04:00:00	2332.96	2334.24	2324.74	2327.15	16782	0	31
2024.07.02	08:00:00	2327.00	2332.37	2323.20	2331.05	20468	0	31
2024.07.02	12:00:00	2331.04	2331.83	2318.96	2327.37	23979	0	31
2024.07.02	16:00:00	2327.32	2336.70	2320.84	2322.74	39423	0	31
2024.07.02	20:00:00	2322.73	2331.26	2321.97	2329.18	10613	0	31
2024.07.03	00:00:00	2329.27	2332.06	2329.27	2330.13	4167	0	31
2024.07.03	04:00:00	2330.13	2335.18	2326.74	2334.33	14025	0	31
2024.07.03	08:00:00	2334.30	2347.46	2331.86	2344.50	25642	0	31
2024.07.03	12:00:00	2344.59	2356.03	2342.06	2350.37	27947	0	32
2024.07.03	16:00:00	2350.27	2364.80	2347.49	2356.48	45604	0	32
2024.07.03	20:00:00	2356.43	2360.76	2353.55	2355.82	11104	0	32
2024.07.04	00:00:00	2356.79	2359.53	2355.90	2358.48	3955	0	32
2024.07.04	04:00:00	2358.48	2362.42	2357.06	2358.41	13509	0	32
2024.07.04	08:00:00	2358.41	2359.53	2350.40	2358.74	14993	0	32
2024.07.04	12:00:00	2358.76	2360.24	2355.48	2357.65	11148	0	32
2024.07.04	16:00:00	2357.65	2361.76	2355.33	2357.70	17555	0	32
2024.07.04	20:00:00	2357.72	2357.89	2355.93	2356.32	1100	0	37
2024.07.05	00:00:00	2356.38	2358.95	2354.06	2358.76	6698	0	32
2024.07.05	04:00:00	2358.77	2364.56	2356.74	2363.82	18344	0	32
2024.07.05	08:00:00	2363.83	2367.80	2362.12	2366.29	20689	0	32
2024.07.05	12:00:00	2366.29	2375.98	2351.45	2371.99	27221	0	32
2024.07.05	16:00:00	2371.98	2388.25	2370.56	2386.35	49389	0	32
2024.07.05	20:00:00	2386.34	2392.83	2384.50	2391.18	17521	0	32
2024.07.08	00:00:00	2386.56	2390.04	2384.41	2386.60	7450	0	32
2024.07.08	04:00:00	2386.53	2390.99	2380.62	2384.79	19380	0	32
2024.07.08	08:00:00	2384.81	2386.63	2371.80	2372.70	25458	0	32
2024.07.08	12:00:00	2372.58	2377.35	2368.21	2372.65	23764	0	32
2024.07.08	16:00:00	2372.65	2379.42	2350.93	2358.55	45686	0	32
2024.07.08	20:00:00	2358.59	2359.71	2354.74	2359.01	13769	0	32
2024.07.09	00:00:00	2358.76	2363.55	2358.33	2361.73	7120	0	32
2024.07.09	04:00:00	2361.78	2368.63	2360.35	2367.25	21520	0	32
2024.07.09	08:00:00	2367.24	2368.22	2358.11	2361.53	22601	0	32
