<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.12.09	04:00:00	47735.75	47768.25	47728.25	47740.75	4540	0	450
2025.12.09	08:00:00	47741.25	47800.75	47724.25	47763.25	6892	0	450
2025.12.09	12:00:00	47762.25	47813.75	47680.25	47700.25	10328	0	450
2025.12.09	16:00:00	47700.75	47954.25	47607.50	47661.86	38839	0	450
2025.12.09	20:00:00	47660.36	47678.14	47524.31	47529.40	24850	0	450
2025.12.10	00:00:00	47540.35	47579.25	47525.80	47546.75	4015	0	450
2025.12.10	04:00:00	47546.25	47602.75	47544.75	47571.25	3913	0	450
2025.12.10	08:00:00	47570.75	47603.75	47545.75	47568.25	6927	0	450
2025.12.10	12:00:00	47566.75	47612.25	47472.75	47553.25	10496	0	450
2025.12.10	16:00:00	47554.25	47817.46	47453.25	47770.73	37733	0	450
2025.12.10	20:00:00	47771.23	48193.93	47687.01	48103.97	39710	0	450
2025.12.11	00:00:00	48101.80	48131.30	48044.75	48047.25	4450	0	450
2025.12.11	04:00:00	48047.25	48047.75	47817.25	47856.25	13718	0	450
2025.12.11	08:00:00	47855.75	47976.25	47821.25	47975.25	12530	0	450
2025.12.11	12:00:00	47975.75	48104.75	47934.75	48062.75	11050	0	450
2025.12.11	16:00:00	48063.25	48722.66	48062.25	48652.98	48231	0	450
2025.12.11	20:00:00	48651.98	48777.03	48633.94	48766.07	26237	0	450
2025.12.12	00:00:00	48775.30	48849.80	48743.25	48818.25	5380	0	450
2025.12.12	04:00:00	48817.25	48847.75	48797.25	48841.25	5340	0	450
2025.12.12	08:00:00	48842.25	48883.30	48787.25	48819.25	8179	0	450
2025.12.12	12:00:00	48817.25	48843.25	48761.75	48835.75	9854	0	450
2025.12.12	16:00:00	48835.25	48881.75	48328.40	48547.49	51992	0	450
2025.12.12	20:00:00	48547.99	48607.76	48374.21	48493.25	33916	0	450
2025.12.15	00:00:00	48486.35	48578.75	48412.40	48575.75	4686	0	450
2025.12.15	04:00:00	48575.25	48621.75	48560.75	48603.25	7203	0	450
2025.12.15	08:00:00	48600.75	48665.75	48560.75	48658.80	11161	0	450
2025.12.15	12:00:00	48659.30	48698.25	48640.25	48692.25	8653	0	450
2025.12.15	16:00:00	48691.75	48716.25	48275.08	48344.61	46450	0	450
2025.12.15	20:00:00	48343.62	48458.39	48275.50	48440.36	28566	0	450
2025.12.16	00:00:00	48443.35	48465.25	48261.75	48302.25	11011	0	450
2025.12.16	04:00:00	48302.75	48335.75	48246.25	48252.75	11591	0	450
2025.12.16	08:00:00	48253.75	48360.25	48244.75	48283.25	11763	0	450
2025.12.16	12:00:00	48282.75	48521.25	48271.75	48399.25	13252	0	450
2025.12.16	16:00:00	48399.75	48451.25	47962.75	47972.25	51871	0	450
2025.12.16	20:00:00	47972.75	48196.25	47916.25	48075.02	33703	0	450
2025.12.17	00:00:00	48087.35	48117.75	47999.75	48110.25	11262	0	450
2025.12.17	04:00:00	48109.75	48113.25	48042.25	48092.25	9109	0	450
2025.12.17	08:00:00	48091.75	48211.25	48089.75	48199.75	11943	0	450
2025.12.17	12:00:00	48198.75	48265.25	48183.25	48229.75	10660	0	450
2025.12.17	16:00:00	48229.25	48385.75	47953.25	47997.79	53708	0	450
2025.12.17	20:00:00	47997.29	48062.36	47860.31	47921.87	34355	0	450
2025.12.18	00:00:00	47911.40	47942.30	47863.25	47880.75	11337	0	450
2025.12.18	04:00:00	47881.25	47932.75	47802.25	47840.75	11184	0	450
2025.12.18	08:00:00	47842.25	47958.75	47824.75	47956.75	11524	0	450
2025.12.18	12:00:00	47957.25	48168.25	47946.25	48100.25	12203	0	450
2025.12.18	16:00:00	48099.25	48379.25	47847.84	48061.86	50898	0	450
2025.12.18	20:00:00	48062.85	48185.57	47885.05	47898.41	36131	0	450
2025.12.19	00:00:00	47878.35	47925.75	47863.25	47908.75	7443	0	450
2025.12.19	04:00:00	47907.25	47918.25	47844.25	47848.25	9246	0	450
2025.12.19	08:00:00	47848.75	48033.75	47786.25	48031.75	11446	0	450
2025.12.19	12:00:00	48032.25	48041.75	47920.25	47951.75	11508	0	450
2025.12.19	16:00:00	47952.25	48290.81	47936.75	48235.32	41042	0	450
2025.12.19	20:00:00	48235.81	48280.58	48086.55	48145.30	22287	0	450
2025.12.22	00:00:00	48254.35	48254.35	48165.25	48171.75	4294	0	450
2025.12.22	04:00:00	48172.25	48189.25	48144.75	48146.25	3434	0	450
2025.12.22	08:00:00	48146.75	48207.75	48145.75	48171.75	5590	0	450
2025.12.22	12:00:00	48172.25	48189.25	48122.75	48187.25	5775	0	450
2025.12.22	16:00:00	48186.75	48452.91	48176.75	48441.76	34535	0	450
2025.12.22	20:00:00	48442.25	48443.21	48331.64	48346.70	16648	0	450
2025.12.23	00:00:00	48328.85	48368.25	48328.85	48357.25	2754	0	450
2025.12.23	04:00:00	48357.75	48376.75	48302.25	48316.25	3086	0	450
2025.12.23	08:00:00	48316.75	48393.75	48312.75	48391.75	4556	0	450
2025.12.23	12:00:00	48392.75	48404.25	48252.75	48263.25	6362	0	450
2025.12.23	16:00:00	48262.75	48472.26	48208.25	48448.06	28874	0	450
2025.12.23	20:00:00	48447.07	48522.85	48400.43	48407.39	13617	0	450
2025.12.24	00:00:00	48432.30	48437.25	48409.35	48414.75	2851	0	450
2025.12.24	04:00:00	48415.25	48422.75	48402.25	48402.75	2167	0	450
2025.12.24	08:00:00	48402.25	48420.75	48387.75	48415.75	2011	0	450
2025.12.24	12:00:00	48415.25	48448.75	48396.25	48438.75	2683	0	450
2025.12.24	16:00:00	48438.25	48770.72	48368.75	48705.60	22341	0	450
2025.12.26	08:00:00	48702.25	48726.75	48652.25	48676.75	2825	0	450
2025.12.26	12:00:00	48676.25	48699.25	48616.75	48681.75	3405	0	450
2025.12.26	16:00:00	48682.75	48766.25	48605.10	48622.63	26931	0	450
2025.12.26	20:00:00	48623.12	48725.52	48577.90	48715.30	13058	0	450
2025.12.29	00:00:00	48710.80	48768.25	48708.90	48725.75	3998	0	450
2025.12.29	04:00:00	48725.25	48741.75	48695.75	48704.25	3271	0	450
2025.12.29	08:00:00	48704.75	48732.75	48660.25	48717.75	7522	0	450
2025.12.29	12:00:00	48717.25	48736.75	48585.75	48614.75	6353	0	450
2025.12.29	16:00:00	48615.25	48698.75	48386.07	48425.65	31268	0	450
2025.12.29	20:00:00	48425.16	48559.72	48421.12	48477.50	15872	0	450
2025.12.30	00:00:00	48484.80	48491.30	48456.75	48482.75	3410	0	450
2025.12.30	04:00:00	48483.25	48489.75	48454.75	48478.75	3588	0	450
2025.12.30	08:00:00	48478.25	48490.25	48408.25	48474.75	4886	0	450
2025.12.30	12:00:00	48475.75	48486.75	48429.25	48459.75	5272	0	450
2025.12.30	16:00:00	48460.75	48485.75	48294.75	48397.71	28583	0	450
2025.12.30	20:00:00	48397.22	48430.78	48358.28	48395.99	14662	0	450
2025.12.31	00:00:00	48410.80	48423.75	48313.25	48337.25	3507	0	450
2025.12.31	04:00:00	48336.75	48379.25	48325.25	48331.25	3263	0	450
2025.12.31	08:00:00	48331.75	48344.25	48298.75	48305.25	4361	0	450
2025.12.31	12:00:00	48303.75	48392.75	48289.75	48378.75	4335	0	450
2025.12.31	16:00:00	48378.25	48401.75	48171.07	48190.27	27192	0	450
2026.01.02	08:00:00	48204.75	48261.75	48156.25	48258.75	5649	0	450
2026.01.02	12:00:00	48259.25	48306.75	48202.75	48225.75	6192	0	450
2026.01.02	16:00:00	48226.25	48272.51	47829.75	48136.14	48737	0	450
2026.01.02	20:00:00	48135.65	48403.42	48080.59	48350.25	28213	0	450
2026.01.05	00:00:00	48400.85	48400.85	48333.75	48365.75	8917	0	450
2026.01.05	04:00:00	48366.75	48404.25	48345.25	48399.25	4334	0	450
2026.01.05	08:00:00	48398.25	48446.25	48366.75	48391.25	9012	0	450
2026.01.05	12:00:00	48390.75	48432.75	48316.75	48418.25	8127	0	450
2026.01.05	16:00:00	48418.75	49172.59	48406.75	49142.35	42671	0	450
2026.01.05	20:00:00	49141.85	49211.37	48962.29	48967.94	22409	0	450
2026.01.06	00:00:00	48970.85	49016.25	48947.75	48997.25	4848	0	450
2026.01.06	04:00:00	48997.75	49014.75	48971.25	48975.25	3238	0	450
2026.01.06	08:00:00	48974.75	49016.25	48845.25	48847.75	8125	0	450
2026.01.06	12:00:00	48848.25	48959.25	48842.25	48928.25	7156	0	450
2026.01.06	16:00:00	48928.75	49416.09	48885.75	49403.23	39134	0	450
2026.01.06	20:00:00	49403.72	49507.17	49380.09	49486.69	19097	0	450
2026.01.07	00:00:00	49487.35	49532.25	49474.25	49522.75	4476	0	450
2026.01.07	04:00:00	49521.75	49553.75	49510.75	49530.25	3599	0	450
2026.01.07	08:00:00	49530.75	49540.75	49477.25	49489.25	5040	0	450
2026.01.07	12:00:00	49488.75	49544.75	49464.75	49533.25	6425	0	450
2026.01.07	16:00:00	49533.75	49620.25	49203.24	49275.23	36762	0	450
2026.01.07	20:00:00	49274.24	49274.24	48935.87	48986.41	25822	0	450
2026.01.08	00:00:00	49009.25	49032.25	48987.75	49012.75	3857	0	450
2026.01.08	04:00:00	49011.25	49023.75	48866.25	48868.75	5454	0	450
2026.01.08	08:00:00	48869.25	48908.25	48824.25	48856.75	9428	0	450
2026.01.08	12:00:00	48856.25	48870.75	48792.75	48822.75	8147	0	450
2026.01.08	16:00:00	48822.25	49353.30	48762.75	49320.00	42820	0	450
2026.01.08	20:00:00	49319.51	49364.76	49212.40	49330.91	24229	0	450
2026.01.09	00:00:00	49357.25	49366.25	49250.25	49262.75	4936	0	450
2026.01.09	04:00:00	49263.25	49289.75	49252.25	49272.25	4600	0	450
2026.01.09	08:00:00	49271.25	49291.75	49226.75	49290.75	6924	0	450
2026.01.09	12:00:00	49291.75	49450.25	49255.25	49417.75	8893	0	450
2026.01.09	16:00:00	49419.75	49570.30	49187.75	49478.34	44322	0	450
2026.01.09	20:00:00	49477.35	49549.97	49442.25	49509.75	20108	0	450
2026.01.12	00:00:00	49481.35	49497.35	49290.25	49332.75	10171	0	450
2026.01.12	04:00:00	49333.25	49333.75	49240.25	49260.75	6225	0	450
2026.01.12	08:00:00	49261.25	49304.75	49119.75	49161.75	9816	0	450
2026.01.12	12:00:00	49162.25	49207.75	49072.75	49189.25	7850	0	450
2026.01.12	16:00:00	49188.25	49492.90	48995.25	49450.80	37059	0	450
2026.01.12	20:00:00	49450.30	49630.31	49439.56	49538.64	19122	0	450
2026.01.13	00:00:00	49547.30	49561.25	49510.25	49547.25	4436	0	450
2026.01.13	04:00:00	49547.75	49584.75	49541.75	49565.25	3894	0	450
2026.01.13	08:00:00	49564.75	49567.25	49516.75	49531.25	4708	0	450
2026.01.13	12:00:00	49531.25	49683.25	49456.75	49550.25	9470	0	450
2026.01.13	16:00:00	49548.25	49605.25	49199.14	49241.54	43813	0	450
2026.01.13	20:00:00	49241.05	49303.27	49057.52	49165.14	27495	0	450
2026.01.14	00:00:00	49158.80	49172.75	49090.25	49093.25	4586	0	450
2026.01.14	04:00:00	49093.75	49125.75	49043.75	49050.25	4938	0	450
2026.01.14	08:00:00	49050.75	49129.25	49043.25	49118.25	6915	0	450
2026.01.14	12:00:00	49117.25	49117.25	48995.75	49026.25	12516	0	450
2026.01.14	16:00:00	49025.25	49184.75	48851.46	48924.07	49516	0	450
2026.01.14	20:00:00	48923.08	49172.43	48905.90	49090.44	33044	0	450
2026.01.15	00:00:00	49078.30	49129.25	49045.75	49126.25	7036	0	450
2026.01.15	04:00:00	49127.25	49160.75	49083.75	49128.75	7067	0	450
2026.01.15	08:00:00	49127.25	49213.75	49095.75	49193.25	10479	0	450
2026.01.15	12:00:00	49192.25	49300.25	49079.75	49118.75	9565	0	450
2026.01.15	16:00:00	49119.25	49566.76	49091.75	49481.65	40005	0	450
2026.01.15	20:00:00	49482.15	49580.00	49390.11	49439.06	26885	0	450
2026.01.16	00:00:00	49472.35	49499.25	49458.25	49487.75	4320	0	450
2026.01.16	04:00:00	49488.25	49563.75	49478.25	49541.75	3609	0	450
2026.01.16	08:00:00	49540.75	49550.25	49488.25	49493.25	4970	0	450
2026.01.16	12:00:00	49495.25	49522.75	49413.25	49455.75	7736	0	450
2026.01.16	16:00:00	49455.25	49610.25	49235.25	49412.72	41620	0	450
2026.01.16	20:00:00	49413.21	49526.12	49317.32	49364.82	24701	0	450
2026.01.19	00:00:00	49111.92	49130.87	48974.47	48984.82	10243	0	450
2026.01.19	04:00:00	48985.32	49026.82	48969.32	48995.32	5533	0	450
2026.01.19	08:00:00	48994.82	49060.75	48860.25	48884.75	12419	0	450
2026.01.19	12:00:00	48884.25	49030.25	48863.25	48994.75	10761	0	450
2026.01.19	16:00:00	48995.25	49014.25	48878.25	48949.75	13127	0	450
2026.01.20	00:00:00	48933.90	48983.30	48863.75	48923.75	6021	0	450
2026.01.20	04:00:00	48924.25	48933.75	48877.25	48902.25	5613	0	450
2026.01.20	08:00:00	48901.75	48903.25	48503.75	48529.75	20685	0	450
2026.01.20	12:00:00	48530.25	48775.75	48496.25	48631.25	18956	0	450
2026.01.20	16:00:00	48631.75	48915.57	48577.25	48683.88	53430	0	450
2026.01.20	20:00:00	48679.41	48733.65	48428.94	48544.63	35488	0	450
2026.01.21	00:00:00	48538.35	48598.25	48500.75	48585.75	5953	0	450
2026.01.21	04:00:00	48586.25	48607.75	48550.25	48573.25	7124	0	450
2026.01.21	08:00:00	48572.25	48613.75	48500.75	48505.25	9028	0	450
2026.01.21	12:00:00	48504.75	48572.75	48310.25	48365.75	16015	0	450
2026.01.21	16:00:00	48365.25	49022.26	48352.75	48751.29	57807	0	450
2026.01.21	20:00:00	48753.77	49294.75	48627.80	49093.89	44222	0	450
2026.01.22	00:00:00	49113.75	49192.65	49113.75	49187.65	6303	0	450
2026.01.22	04:00:00	49186.65	49211.65	49124.15	49128.65	4676	0	450
2026.01.22	08:00:00	49128.15	49294.15	49075.65	49279.15	12751	0	450
2026.01.22	12:00:00	49279.65	49336.15	49190.15	49332.65	12552	0	450
2026.01.22	16:00:00	49332.15	49607.06	49251.65	49586.77	45608	0	450
2026.01.22	20:00:00	49585.78	49593.38	49300.04	49321.40	29667	0	450
2026.01.23	00:00:00	49325.30	49430.75	49308.80	49429.25	4996	0	450
2026.01.23	04:00:00	49428.75	49432.75	49400.25	49429.75	4166	0	450
2026.01.23	08:00:00	49429.25	49443.25	49255.25	49279.25	9919	0	450
2026.01.23	12:00:00	49278.75	49306.75	49130.25	49144.75	11830	0	450
2026.01.23	16:00:00	49144.25	49205.25	48969.90	48988.26	40561	0	450
2026.01.23	20:00:00	48986.77	49136.91	48958.88	49013.25	28055	0	450
2026.01.26	00:00:00	48847.85	49053.75	48683.85	48981.75	12940	0	450
2026.01.26	04:00:00	48982.25	49020.75	48952.75	49018.75	10415	0	450
2026.01.26	08:00:00	49018.25	49143.25	49001.75	49035.75	11382	0	450
2026.01.26	12:00:00	49035.25	49167.75	49031.25	49163.25	11001	0	450
2026.01.26	16:00:00	49162.75	49369.25	49144.75	49331.75	36926	0	450
2026.01.26	20:00:00	49332.25	49486.62	49216.77	49218.76	23377	0	450
2026.01.27	00:00:00	49246.35	49296.25	49206.80	49285.75	4246	0	450
2026.01.27	04:00:00	49286.25	49386.25	49285.75	49382.25	4251	0	450
2026.01.27	08:00:00	49382.75	49403.75	49332.75	49358.75	7543	0	450
2026.01.27	12:00:00	49358.25	49414.25	49078.75	49082.25	9308	0	450
2026.01.27	16:00:00	49081.75	49159.30	48888.74	48914.16	37708	0	450
2026.01.27	20:00:00	48915.15	49014.88	48855.67	48973.43	21488	0	450
2026.01.28	00:00:00	48960.35	49040.75	48955.35	49002.25	4735	0	450
2026.01.28	04:00:00	49001.75	49028.75	48981.75	49023.25	4145	0	450
2026.01.28	08:00:00	49032.80	49073.25	48974.25	49028.75	10965	0	450
2026.01.28	12:00:00	49027.75	49050.75	48944.75	48965.75	10602	0	450
2026.01.28	16:00:00	48966.25	49140.25	48909.23	48996.56	41961	0	450
2026.01.28	20:00:00	48996.06	49127.54	48848.29	48974.89	37001	0	450
2026.01.29	00:00:00	48989.65	49009.05	48840.55	48882.55	14313	0	450
2026.01.29	04:00:00	48883.55	49009.05	48877.05	49001.05	8421	0	450
2026.01.29	08:00:00	49002.05	49133.55	49000.05	49060.55	11030	0	450
2026.01.29	12:00:00	49059.55	49286.55	48987.05	49035.05	13922	0	450
2026.01.29	16:00:00	49035.55	49300.55	48589.13	48799.05	58410	0	450
2026.01.29	20:00:00	48798.06	49058.73	48770.72	48961.68	38194	0	450
2026.01.30	00:00:00	48993.05	48994.45	48787.95	48830.45	13332	0	450
2026.01.30	04:00:00	48830.95	48874.45	48766.95	48807.45	16444	0	450
2026.01.30	08:00:00	48806.95	48815.45	48565.45	48621.45	21107	0	450
2026.01.30	12:00:00	48620.45	48950.95	48613.45	48773.20	20815	0	450
2026.01.30	16:00:00	48773.70	49039.20	48503.00	48557.00	58203	0	500
2026.01.30	20:00:00	48555.00	48961.50	48444.50	48853.50	44657	0	500
2026.02.02	00:00:00	48741.10	48918.00	48632.40	48702.00	19074	0	500
2026.02.02	04:00:00	48701.00	48729.50	48435.50	48500.50	26758	0	500
2026.02.02	08:00:00	48501.50	48759.00	48385.00	48742.50	23774	0	500
2026.02.02	12:00:00	48742.00	48909.50	48732.50	48891.50	16563	0	500
2026.02.02	16:00:00	48892.00	49413.00	48688.00	49387.00	43871	0	500
2026.02.02	20:00:00	49387.50	49480.00	49318.00	49365.50	25559	0	500
2026.02.03	00:00:00	49358.90	49456.00	49356.10	49419.50	6856	0	500
2026.02.03	04:00:00	49418.50	49452.50	49396.00	49438.50	6797	0	500
2026.02.03	08:00:00	49439.00	49476.00	49367.50	49384.00	9346	0	500
2026.02.03	12:00:00	49384.50	49434.50	49335.50	49382.50	10175	0	500
2026.02.03	16:00:00	49382.00	49646.00	49016.05	49021.01	58366	0	500
2026.02.03	20:00:00	49020.01	49307.67	48829.11	49258.64	46089	0	500
2026.02.04	00:00:00	49276.60	49310.70	49252.20	49264.20	8335	0	500
2026.02.04	04:00:00	49269.70	49322.70	49266.20	49316.20	7727	0	500
2026.02.04	08:00:00	49316.70	49404.70	49287.70	49340.20	13763	0	500
2026.02.04	12:00:00	49339.20	49454.70	49318.20	49326.20	15529	0	500
2026.02.04	16:00:00	49325.70	49654.20	49205.75	49282.26	60301	0	500
2026.02.04	20:00:00	49281.77	49606.17	49110.06	49442.91	44007	0	500
2026.02.05	00:00:00	49434.90	49564.50	49425.10	49561.00	9171	0	500
2026.02.05	04:00:00	49563.00	49570.00	49369.50	49418.00	20193	0	500
2026.02.05	08:00:00	49418.50	49490.00	49311.00	49395.00	18700	0	500
2026.02.05	12:00:00	49396.00	49591.50	49281.50	49287.00	26017	0	500
2026.02.05	16:00:00	49288.00	49351.00	48824.02	49132.76	62165	0	500
2026.02.05	20:00:00	49133.76	49173.32	48751.66	48781.60	41839	0	500
2026.02.06	00:00:00	48779.10	48840.50	48619.00	48838.00	19563	0	500
2026.02.06	04:00:00	48839.00	48885.50	48757.50	48870.00	18547	0	500
2026.02.06	08:00:00	48869.00	49041.00	48832.50	48993.50	19654	0	500
2026.02.06	12:00:00	48994.00	49210.50	48959.50	49174.50	17470	0	500
2026.02.06	16:00:00	49174.00	49982.00	49165.00	49948.50	53723	0	500
2026.02.06	20:00:00	49950.50	50176.00	49913.00	50112.50	27684	0	500
2026.02.09	00:00:00	50179.05	50254.00	50170.50	50201.00	13524	0	500
2026.02.09	04:00:00	50200.00	50237.00	50161.00	50198.00	8882	0	500
2026.02.09	08:00:00	50197.50	50239.00	50130.50	50144.00	13511	0	500
2026.02.09	12:00:00	50143.50	50148.00	50013.00	50043.00	16190	0	500
2026.02.09	16:00:00	50043.50	50216.39	49823.50	50067.99	40230	0	500
2026.02.09	20:00:00	50069.48	50198.73	50028.98	50114.72	24537	0	500
2026.02.10	00:00:00	50104.55	50138.50	50071.50	50130.00	6981	0	500
2026.02.10	04:00:00	50129.50	50152.50	50097.50	50134.00	6228	0	500
2026.02.10	08:00:00	50135.50	50203.00	50081.00	50163.00	8363	0	500
2026.02.10	12:00:00	50160.50	50184.00	50014.00	50109.50	12846	0	500
2026.02.10	16:00:00	50109.00	50517.00	50107.50	50357.01	42539	0	500
2026.02.10	20:00:00	50357.51	50369.38	50111.83	50238.54	29516	0	500
2026.02.11	00:00:00	50257.10	50317.50	50241.55	50305.50	3432	0	500
2026.02.11	04:00:00	50306.50	50332.00	50285.00	50286.50	4404	0	500
2026.02.11	08:00:00	50287.50	50307.50	50234.50	50258.50	9843	0	500
2026.02.11	12:00:00	50259.50	50463.50	50181.00	50448.00	17607	0	500
2026.02.11	16:00:00	50447.00	50495.00	49897.09	50132.36	57550	0	500
2026.02.11	20:00:00	50132.86	50184.46	50018.28	50121.09	32293	0	500
2026.02.12	00:00:00	50132.35	50226.30	50085.80	50204.30	8512	0	500
2026.02.12	04:00:00	50204.80	50300.80	50180.30	50274.80	6193	0	500
2026.02.12	08:00:00	50275.30	50310.80	50222.80	50308.80	10215	0	500
2026.02.12	12:00:00	50307.80	50324.80	50199.30	50294.30	10391	0	500
2026.02.12	16:00:00	50293.80	50444.80	49468.52	49473.47	62121	0	500
2026.02.12	20:00:00	49472.97	49796.02	49420.09	49480.39	44696	0	500
2026.02.13	00:00:00	49465.90	49510.50	49395.50	49450.00	13391	0	500
2026.02.13	04:00:00	49449.50	49492.50	49338.00	49354.00	10865	0	500
2026.02.13	08:00:00	49353.50	49411.50	49282.50	49349.00	19269	0	500
2026.02.13	12:00:00	49348.50	49511.55	49225.00	49467.50	25981	0	500
2026.02.13	16:00:00	49467.00	49723.50	49080.50	49661.50	57247	0	500
2026.02.13	20:00:00	49663.50	49747.00	49359.00	49451.00	38300	0	500
